SurfaceName,PieceId,X,Y,Z
Pavement Surface 15,0,180.5388,1395.3751,11.2652
Pavement Surface 15,0,178.2447,1401.2116,11.2622
Pavement Surface 15,0,188.1915,1402.1012,11.4509
Pavement Surface 15,0,186.5946,1406.1758,11.4503
Pavement Surface 15,0,186.4774,1406.4785,11.4504
Pavement Surface 15,0,186.3575,1406.7849,11.4505
Pavement Surface 15,0,177.4289,1403.2872,11.2611
Pavement Surface 15,0,177.0726,1404.2028,11.2616
Pavement Surface 15,0,186.3276,1406.8581,11.4506
Pavement Surface 15,0,186.0512,1407.5679,11.4509
Pavement Surface 15,0,185.8594,1408.0583,11.4513
Pavement Surface 15,0,176.8850,1404.6849,11.2623
Pavement Surface 15,0,184.5263,1411.4693,11.4550
Pavement Surface 15,0,183.9999,1412.8173,11.4572
Pavement Surface 15,0,183.6038,1413.8321,11.4591
Pavement Surface 15,0,183.1095,1415.0989,11.4618
Pavement Surface 15,0,182.8120,1415.8686,11.4637
Pavement Surface 15,0,182.7007,1416.1568,11.4644
Pavement Surface 15,0,173.7686,1412.6921,11.2752
Pavement Surface 15,0,173.4370,1413.5526,11.2775
Pavement Surface 15,0,182.5422,1416.5669,11.4655
Pavement Surface 15,0,182.2711,1417.2689,11.4675
Pavement Surface 15,0,173.2625,1414.0053,11.2792
Pavement Surface 15,0,182.1918,1417.4741,11.4681
Pavement Surface 15,0,181.9485,1418.1042,11.4699
Pavement Surface 15,0,181.3971,1419.5325,11.4745
Pavement Surface 15,0,180.9614,1420.6618,11.4784
Pavement Surface 15,0,180.8891,1420.8492,11.4790
Pavement Surface 15,0,179.1841,1425.2727,11.4973
Pavement Surface 15,0,179.0802,1425.5427,11.4985
Pavement Surface 15,0,170.1397,1422.1090,11.3093
Pavement Surface 15,0,169.8324,1422.9143,11.3131
Pavement Surface 15,0,178.7928,1426.2889,11.5021
Pavement Surface 15,0,169.6710,1423.3375,11.3153
Pavement Surface 15,0,178.5573,1426.9007,11.5050
Pavement Surface 15,0,178.5246,1426.9843,11.5054
Pavement Surface 15,0,177.9945,1428.3631,11.5125
Pavement Surface 15,0,169.0615,1424.9348,11.3235
Pavement Surface 15,0,166.5427,1431.5362,11.3585
Pavement Surface 15,0,177.2793,1430.2392,11.5225
Pavement Surface 15,0,176.8832,1431.2785,11.5282
Pavement Surface 15,0,176.1119,1433.3039,11.5389
Pavement Surface 15,0,175.5848,1434.6888,11.5463
Pavement Surface 15,0,175.4892,1434.9400,11.5476
Pavement Surface 15,0,166.2587,1432.2878,11.3625
Pavement Surface 15,0,166.2300,1432.3637,11.3629
Pavement Surface 15,0,175.0770,1436.0232,11.5534
Pavement Surface 15,0,166.1096,1432.6825,11.3646
Pavement Surface 15,0,174.9572,1436.3385,11.5551
Pavement Surface 15,0,174.8149,1436.7125,11.5571
Pavement Surface 15,0,173.7017,1439.6416,11.5725
Pavement Surface 15,0,172.0184,1444.1164,11.5964
Pavement Surface 15,0,171.9308,1444.3496,11.5976
Pavement Surface 15,0,162.9725,1440.9872,11.4086
Pavement Surface 15,0,162.7160,1441.6733,11.4123
Pavement Surface 15,0,171.3939,1445.7768,11.6052
Pavement Surface 15,0,162.5794,1442.0388,11.4142
Pavement Surface 15,0,171.2921,1446.0496,11.6067
Pavement Surface 15,0,171.1386,1446.4564,11.6088
Pavement Surface 15,0,170.1626,1449.0582,11.6226
Pavement Surface 15,0,169.6524,1450.4185,11.6299
Pavement Surface 15,0,168.5536,1453.3500,11.6453
Pavement Surface 15,0,168.4768,1453.5551,11.6464
Pavement Surface 15,0,168.3974,1453.7687,11.6475
Pavement Surface 15,0,159.4426,1450.4318,11.4587
Pavement Surface 15,0,159.2040,1451.0701,11.4621
Pavement Surface 15,0,167.8506,1455.2427,11.6554
Pavement Surface 15,0,159.0819,1451.3969,11.4639
Pavement Surface 15,0,167.7448,1455.5279,11.6569
Pavement Surface 15,0,167.4943,1456.2035,11.6605
Pavement Surface 15,0,166.6488,1458.4847,11.6726
Pavement Surface 15,0,166.1440,1459.8475,11.6799
Pavement Surface 15,0,164.9748,1463.0067,11.6966
Pavement Surface 15,0,164.9020,1463.2020,11.6975
Pavement Surface 15,0,155.9437,1459.8977,11.5089
Pavement Surface 15,0,155.7286,1460.4803,11.5120
Pavement Surface 15,0,164.8628,1463.3080,11.6981
Pavement Surface 15,0,155.6157,1460.7862,11.5136
Pavement Surface 15,0,164.3453,1464.7093,11.7055
Pavement Surface 15,0,154.5619,1463.6409,11.5287
Pavement Surface 15,0,164.1278,1465.2977,11.7086
Pavement Surface 15,0,163.8831,1465.9658,11.7122
Pavement Surface 15,0,163.1665,1467.9228,11.7226
Pavement Surface 15,0,161.6368,1472.1049,11.7448
Pavement Surface 15,0,161.5033,1472.4705,11.7467
Pavement Surface 15,0,161.4378,1472.6466,11.7476
Pavement Surface 15,0,152.4680,1469.3722,11.5589
Pavement Surface 15,0,152.2755,1469.8991,11.5617
Pavement Surface 15,0,161.3195,1472.9734,11.7494
Pavement Surface 15,0,152.1745,1470.1755,11.5632
Pavement Surface 15,0,160.8759,1474.1877,11.7558
Pavement Surface 15,0,160.5497,1475.0812,11.7605
Pavement Surface 15,0,160.3113,1475.7343,11.7639
Pavement Surface 15,0,160.1470,1476.1833,11.7662
Pavement Surface 15,0,159.8372,1477.0336,11.7707
Pavement Surface 15,0,159.7137,1477.3720,11.7725
Pavement Surface 15,0,158.0619,1481.9444,11.7968
Pavement Surface 15,0,158.0037,1482.1024,11.7976
Pavement Surface 15,0,149.0280,1478.8596,11.6091
Pavement Surface 15,0,148.8589,1479.3309,11.6115
Pavement Surface 15,0,148.7700,1479.5787,11.6129
Pavement Surface 15,0,157.4350,1483.6818,11.8060
Pavement Surface 15,0,157.0042,1484.8761,11.8123
Pavement Surface 15,0,156.7805,1485.4968,11.8156
Pavement Surface 15,0,156.2984,1486.8344,11.8226
Pavement Surface 15,0,156.1732,1487.1818,11.8245
Pavement Surface 15,0,155.3421,1489.4899,11.8366
Pavement Surface 15,0,154.7540,1491.1395,11.8453
Pavement Surface 15,0,154.6503,1491.4303,11.8469
Pavement Surface 15,0,154.6001,1491.5691,11.8475
Pavement Surface 15,0,145.6173,1488.3649,11.6592
Pavement Surface 15,0,145.6572,1488.2535,11.6586
Pavement Surface 15,0,145.4719,1488.7735,11.6614
Pavement Surface 15,0,154.2628,1492.5178,11.8526
Pavement Surface 15,0,145.3945,1488.9913,11.6625
Pavement Surface 15,0,143.2369,1495.0558,11.6944
Pavement Surface 15,0,154.1185,1492.9231,11.8548
Pavement Surface 15,0,153.4920,1494.6826,11.8641
Pavement Surface 15,0,153.2794,1495.2783,11.8672
Pavement Surface 15,0,152.9137,1496.3078,11.8726
Pavement Surface 15,0,151.4313,1500.4778,11.8946
Pavement Surface 15,0,142.4471,1497.2985,11.7063
Pavement Surface 15,0,142.2460,1497.8695,11.7093
Pavement Surface 15,0,151.4098,1500.5367,11.8948
Pavement Surface 15,0,151.2717,1500.9274,11.8969
Pavement Surface 15,0,151.2285,1501.0473,11.8975
Pavement Surface 15,0,142.1196,1498.2283,11.7111
Pavement Surface 15,0,142.0527,1498.4185,11.7119
Pavement Surface 15,0,150.7345,1502.4405,11.9045
Pavement Surface 15,0,150.0109,1504.4999,11.9140
Pavement Surface 15,0,149.8065,1505.0818,11.9165
Pavement Surface 15,0,149.5573,1505.7915,11.9195
Pavement Surface 15,0,147.9280,1510.4362,11.9361
Pavement Surface 15,0,147.8923,1510.5381,11.9364
Pavement Surface 15,0,138.8937,1507.3883,11.7481
Pavement Surface 15,0,138.7885,1507.6909,11.7490
Pavement Surface 15,0,138.7333,1507.8496,11.7493
Pavement Surface 15,0,147.3906,1511.9699,11.9405
Pavement Surface 15,0,146.5646,1514.3291,11.9462
Pavement Surface 15,0,146.3647,1514.8999,11.9474
Pavement Surface 15,0,146.2300,1515.2854,11.9482
Pavement Surface 15,0,144.6141,1519.9559,11.9551
Pavement Surface 15,0,144.5840,1520.0386,11.9552
Pavement Surface 15,0,135.5804,1516.9207,11.7669
Pavement Surface 15,0,135.4950,1517.1664,11.7672
Pavement Surface 15,0,135.4505,1517.2945,11.7672
Pavement Surface 15,0,144.0776,1521.5082,11.9563
Pavement Surface 15,0,143.1765,1524.1179,11.9571
Pavement Surface 15,0,143.1579,1524.1718,11.9571
Pavement Surface 15,0,143.1389,1524.2223,11.9571
Pavement Surface 15,0,134.1374,1521.1201,11.7690
Pavement Surface 15,0,135.4253,1517.3676,11.7672
Pavement Surface 15,0,132.3028,1526.4654,11.7659
Pavement Surface 15,0,143.0890,1524.3713,11.9571
Pavement Surface 15,0,142.9647,1524.7315,11.9571
Pavement Surface 15,0,142.9431,1524.7941,11.9571
Pavement Surface 15,0,141.3258,1529.4855,11.9540
Pavement Surface 15,0,141.3042,1529.5488,11.9539
Pavement Surface 15,0,132.2612,1526.5882,11.7658
Pavement Surface 15,0,132.2386,1526.6547,11.7657
Pavement Surface 15,0,141.1919,1529.8786,11.9535
Pavement Surface 15,0,132.2050,1526.7540,11.7655
Pavement Surface 15,0,140.7916,1531.0540,11.9519
Pavement Surface 15,0,140.2709,1532.5835,11.9494
Pavement Surface 15,0,139.7807,1534.0243,11.9465
Pavement Surface 15,0,139.6834,1534.3106,11.9459
Pavement Surface 15,0,139.5942,1534.5727,11.9453
Pavement Surface 15,0,138.0706,1539.0554,11.9328
Pavement Surface 15,0,129.0641,1536.0233,11.7451
Pavement Surface 15,0,129.0192,1536.1556,11.7446
Pavement Surface 15,0,128.9958,1536.2248,11.7443
Pavement Surface 15,0,137.5435,1540.6103,11.9275
Pavement Surface 15,0,136.4496,1543.8367,11.9146
Pavement Surface 15,0,136.4329,1543.8864,11.9144
Pavement Surface 15,0,136.2517,1544.4271,11.9120
Pavement Surface 15,0,135.0443,1548.0318,11.8946
Pavement Surface 15,0,126.0466,1545.0135,11.7072
Pavement Surface 15,0,125.8325,1545.6519,11.7038
Pavement Surface 15,0,134.9684,1548.2605,11.8934
Pavement Surface 15,0,134.8555,1548.5963,11.8917
Pavement Surface 15,0,134.3283,1550.1746,11.8834
Pavement Surface 15,0,133.2583,1553.3771,11.8666
Pavement Surface 15,0,133.1294,1553.7634,11.8646
Pavement Surface 15,0,132.9560,1554.2828,11.8619
Pavement Surface 15,0,131.9133,1557.4088,11.8454
Pavement Surface 15,0,131.6657,1558.1517,11.8415
Pavement Surface 15,0,122.6527,1555.1840,11.6540
Pavement Surface 15,0,131.1419,1559.7362,11.8333
Pavement Surface 15,0,130.6523,1561.2177,11.8255
Pavement Surface 15,0,121.6335,1558.2394,11.6379
Pavement Surface 15,0,119.5087,1564.6852,11.6040
Pavement Surface 15,0,130.6038,1561.3653,11.8247
Pavement Surface 15,0,130.0920,1562.9145,11.8165
Pavement Surface 15,0,129.8820,1563.5513,11.8132
Pavement Surface 15,0,129.7214,1564.0376,11.8106
Pavement Surface 15,0,128.5244,1567.6624,11.7915
Pavement Surface 15,0,116.3780,1574.1825,11.5541
Pavement Surface 15,0,128.1612,1568.7612,11.7857
Pavement Surface 15,0,127.9994,1569.2522,11.7832
Pavement Surface 15,0,126.9565,1572.4102,11.7665
Pavement Surface 15,0,126.7463,1573.0468,11.7632
Pavement Surface 15,0,126.5872,1573.5287,11.7606
Pavement Surface 15,0,125.3887,1577.1581,11.7415
Pavement Surface 15,0,115.7519,1576.0819,11.5441
Pavement Surface 15,0,116.2776,1574.4869,11.5525
Pavement Surface 15,0,124.8649,1578.7444,11.7332
Pavement Surface 15,0,124.7615,1579.0573,11.7315
Pavement Surface 15,0,113.8277,1581.9191,11.5257
Pavement Surface 15,0,113.2473,1583.6798,11.5202
Pavement Surface 15,0,123.8209,1581.9059,11.7225
Pavement Surface 15,0,123.6107,1582.5424,11.7205
Pavement Surface 15,0,123.4530,1583.0199,11.7190
Pavement Surface 15,0,122.8430,1584.8670,11.7132
Pavement Surface 15,0,122.2530,1586.6538,11.7075
Pavement Surface 15,0,110.1166,1593.1771,11.4903
Pavement Surface 15,0,121.8870,1587.7622,11.7040
Pavement Surface 15,0,121.7610,1588.1437,11.7028
Pavement Surface 15,0,121.7299,1588.2368,11.7025
Pavement Surface 15,0,121.5913,1588.6576,11.7012
Pavement Surface 15,0,120.6852,1591.4016,11.6925
Pavement Surface 15,0,120.4747,1592.0378,11.6905
Pavement Surface 15,0,120.3189,1592.5106,11.6890
Pavement Surface 15,0,119.2222,1595.8305,11.6785
Pavement Surface 15,0,119.1174,1596.1494,11.6775
Pavement Surface 15,0,106.9859,1602.6744,11.4604
Pavement Surface 15,0,118.7496,1597.2629,11.6740
Pavement Surface 15,0,118.5956,1597.7293,11.6725
Pavement Surface 15,0,117.5495,1600.8972,11.6625
Pavement Surface 15,0,117.3395,1601.5332,11.6605
Pavement Surface 15,0,117.1852,1602.0004,11.6590
Pavement Surface 15,0,116.8419,1603.0399,11.6557
Pavement Surface 15,0,116.3082,1604.6561,11.6506
Pavement Surface 15,0,115.9817,1605.6450,11.6475
Pavement Surface 15,0,103.8552,1612.1717,11.4305
Pavement Surface 15,0,115.5390,1606.9857,11.6433
Pavement Surface 15,0,115.4608,1607.2222,11.6425
Pavement Surface 15,0,114.4138,1610.3929,11.6325
Pavement Surface 15,0,114.2040,1611.0284,11.6305
Pavement Surface 15,0,114.0514,1611.4905,11.6290
Pavement Surface 15,0,112.8459,1615.1408,11.6175
Pavement Surface 15,0,100.7245,1621.6690,11.4006
Pavement Surface 15,0,112.3255,1616.7169,11.6125
Pavement Surface 15,0,111.2760,1619.8944,11.6025
Pavement Surface 15,0,111.0681,1620.5234,11.6005
Pavement Surface 15,0,110.9176,1620.9804,11.5990
Pavement Surface 15,0,109.8662,1624.1643,11.5890
Pavement Surface 15,0,109.7103,1624.6364,11.5875
Pavement Surface 15,0,100.0983,1623.5684,11.3947
Pavement Surface 15,0,100.3328,1622.8570,11.3969
Pavement Surface 15,0,109.1901,1626.2115,11.5825
Pavement Surface 15,0,109.0831,1626.5356,11.5815
Pavement Surface 15,0,99.1584,1626.4199,11.3902
Pavement Surface 15,0,108.1417,1629.3852,11.5770
Pavement Surface 15,0,98.3802,1628.7804,11.3964
Pavement Surface 15,0,97.5938,1631.1663,11.4027
Pavement Surface 15,0,107.9330,1630.0186,11.5772
Pavement Surface 15,0,107.7834,1630.4700,11.5776
Pavement Surface 15,0,106.6604,1633.8723,11.5881
Pavement Surface 15,0,106.5742,1634.1318,11.5895
Pavement Surface 15,0,96.9516,1633.1142,11.4151
Pavement Surface 15,0,97.1953,1632.3750,11.4104
Pavement Surface 15,0,106.0546,1635.7067,11.5991
Pavement Surface 15,0,105.0068,1638.8797,11.6270
Pavement Surface 15,0,96.0775,1635.7661,11.4459
Pavement Surface 15,0,94.4631,1640.6636,11.5028
Pavement Surface 15,0,104.9896,1638.9318,11.6275
Pavement Surface 15,0,104.7970,1639.5137,11.6339
Pavement Surface 15,0,104.6500,1639.9601,11.6390
Pavement Surface 15,0,103.5462,1643.3029,11.6844
Pavement Surface 15,0,103.4389,1643.6277,11.6895
Pavement Surface 15,0,91.3324,1650.1609,11.7029
Pavement Surface 15,0,103.0393,1644.8378,11.7094
Pavement Surface 15,0,102.9190,1645.2022,11.7157
Pavement Surface 15,0,102.7685,1645.6580,11.7238
Pavement Surface 15,0,102.2365,1647.2690,11.7544
Pavement Surface 15,0,101.8711,1648.3754,11.7770
Pavement Surface 15,0,101.6619,1649.0090,11.7906
Pavement Surface 15,0,101.5163,1649.4500,11.8003
Pavement Surface 15,0,100.3033,1653.1231,11.8895
Pavement Surface 15,0,88.2017,1659.6582,12.0030
Pavement Surface 15,0,99.7834,1654.6977,11.9323
Pavement Surface 15,0,99.2258,1656.3862,11.9813
Pavement Surface 15,0,98.7355,1657.8710,12.0270
Pavement Surface 15,0,98.5264,1658.5041,12.0472
Pavement Surface 15,0,98.3820,1658.9397,12.0614
Pavement Surface 15,0,97.1676,1662.6188,12.1895
Pavement Surface 15,0,85.6980,1667.2533,12.3150
Pavement Surface 15,0,96.8156,1663.6849,12.2294
Pavement Surface 15,0,96.6477,1664.1934,12.2489
Pavement Surface 15,0,95.7070,1667.0420,12.3634
Pavement Surface 15,0,95.5997,1667.3668,12.3770
Pavement Surface 15,0,95.3909,1667.9993,12.4039
Pavement Surface 15,0,95.2482,1668.4296,12.4224
Pavement Surface 15,0,94.6600,1670.2127,12.5014
Pavement Surface 15,0,85.0709,1669.1555,12.4012
Pavement Surface 15,0,94.4261,1670.9210,12.5335
Pavement Surface 15,0,94.0319,1672.1146,12.5875
Pavement Surface 15,0,81.9402,1678.6528,12.8313
Pavement Surface 15,0,93.5120,1673.6890,12.6588
Pavement Surface 15,0,92.4641,1676.8623,12.8025
Pavement Surface 15,0,92.2554,1677.4944,12.8311
Pavement Surface 15,0,92.1149,1677.9197,12.8504
Pavement Surface 15,0,91.1145,1680.9493,12.9876
Pavement Surface 15,0,90.9836,1681.3455,13.0055
Pavement Surface 15,0,90.8957,1681.6101,13.0175
Pavement Surface 15,0,78.8100,1688.1502,13.2614
Pavement Surface 15,0,90.4861,1682.8521,13.0738
Pavement Surface 15,0,90.3759,1683.1843,13.0888
Pavement Surface 15,0,89.3284,1686.3579,13.2325
Pavement Surface 15,0,89.1199,1686.9895,13.2611
Pavement Surface 15,0,88.9809,1687.4087,13.2801
Pavement Surface 15,0,87.8700,1690.7745,13.4325
Pavement Surface 15,0,87.7604,1691.1058,13.4475
Pavement Surface 15,0,82.3025,1689.3035,13.3340
Pavement Surface 15,0,85.4399,1668.0361,12.3505
Pavement Surface 15,0,154.5161,1463.7663,11.5293
Pavement Surface 15,0,159.0543,1451.4715,11.4643
Pavement Surface 15,0,163.0306,1440.8332,11.4078
Pavement Surface 15,0,192.4257,1365.6877,11.3884
Pavement Surface 16,0,483.9942,1422.2283,13.7309
Pavement Surface 16,0,478.4508,1420.4393,13.7600
Pavement Surface 16,0,476.6053,1430.2675,13.4950
Pavement Surface 16,0,485.6932,1421.0161,13.6974
Pavement Surface 16,0,475.6542,1435.3329,13.2763
Pavement Surface 16,0,490.6729,1463.6808,10.0842
Pavement Surface 16,0,487.4723,1419.9248,13.6639
Pavement Surface 16,0,481.2831,1411.7081,13.4558
Pavement Surface 16,0,490.4577,1418.4461,13.6104
Pavement Surface 16,0,481.5391,1410.9285,13.4406
Pavement Surface 16,0,482.8473,1406.9456,13.3630
Pavement Surface 16,0,493.5887,1417.3074,13.5569
Pavement Surface 16,0,483.9124,1403.9236,13.3052
Pavement Surface 16,0,496.8266,1416.5226,13.5034
Pavement Surface 16,0,484.0128,1403.6456,13.3000
Pavement Surface 16,0,484.7402,1401.5037,13.2605
Pavement Surface 16,0,500.1315,1416.1016,13.4499
Pavement Surface 16,0,500.4464,1465.7975,10.1262
Pavement Surface 16,0,495.7929,1464.7897,10.1062
Pavement Surface 16,0,503.4627,1416.0495,13.3964
Pavement Surface 16,0,506.7792,1416.3668,13.3429
Pavement Surface 16,0,488.4423,1392.8527,13.0958
Pavement Surface 16,0,488.4923,1392.7690,13.0927
Pavement Surface 16,0,490.3600,1390.0618,13.0346
Pavement Surface 16,0,489.0001,1391.9185,13.0751
Pavement Surface 16,0,508.7601,1416.7365,13.3105
Pavement Surface 16,0,490.4302,1389.9660,13.0310
Pavement Surface 16,0,493.3201,1386.8053,12.9605
Pavement Surface 16,0,510.7117,1417.2383,13.2782
Pavement Surface 16,0,493.4578,1386.6769,12.9544
Pavement Surface 16,0,494.0384,1386.1356,12.9414
Pavement Surface 16,0,495.9822,1384.5452,12.9016
Pavement Surface 16,0,494.6046,1385.6077,12.9288
Pavement Surface 16,0,516.4689,1418.8145,13.2473
Pavement Surface 16,0,496.5948,1384.0734,12.8881
Pavement Surface 16,0,498.9626,1382.5450,12.8348
Pavement Surface 16,0,501.0678,1381.4276,12.7914
Pavement Surface 16,0,500.6379,1381.6403,12.8000
Pavement Surface 16,0,499.1382,1382.4317,12.8308
Pavement Surface 16,0,526.1140,1421.4550,13.1957
Pavement Surface 16,0,510.2198,1467.9141,10.1683
Pavement Surface 16,0,512.7860,1468.4699,10.1794
Pavement Surface 16,0,519.9932,1470.0307,10.2104
Pavement Surface 16,0,535.7590,1424.0956,13.1441
Pavement Surface 16,0,529.7667,1472.1473,10.2525
Pavement Surface 16,0,545.4041,1426.7361,13.0925
Pavement Surface 16,0,567.4772,1412.1984,12.5066
Pavement Surface 16,0,568.7022,1408.7355,12.4295
Pavement Surface 16,0,567.6324,1412.1402,12.5034
Pavement Surface 16,0,567.4571,1412.2553,12.5081
Pavement Surface 16,0,565.3673,1418.1630,12.6395
Pavement Surface 16,0,564.2377,1421.5464,12.7138
Pavement Surface 16,0,564.1632,1421.5669,12.7153
Pavement Surface 16,0,564.1414,1421.6285,12.7172
Pavement Surface 16,0,555.0492,1429.3767,13.0408
Pavement Surface 16,0,562.0324,1427.5905,12.9041
Pavement Surface 16,0,561.9276,1427.8868,12.9134
Pavement Surface 16,0,560.8266,1430.9533,13.0100
Pavement Surface 16,0,570.4870,1433.5974,13.2738
Pavement Surface 16,0,555.8133,1477.7883,10.3646
Pavement Surface 16,0,549.3135,1476.3806,10.3366
Pavement Surface 16,0,549.4616,1476.4127,10.3372
Pavement Surface 16,0,548.9189,1476.2951,10.3349
Pavement Surface 16,0,539.5401,1474.2640,10.2945
Pavement Surface 16,0,536.7639,1473.6627,10.2826
Pavement Surface 16,0,557.9670,1478.2547,10.3754
Pavement Surface 16,0,559.0869,1478.4972,10.3810
Pavement Surface 16,0,568.8604,1480.6139,10.4573
Pavement Surface 16,0,580.1309,1436.2422,13.5375
Pavement Surface 16,0,578.6338,1482.7305,10.5746
Pavement Surface 16,0,589.7748,1438.8871,13.8013
Pavement Surface 16,0,571.0270,1402.7340,12.2931
Pavement Surface 16,0,574.4217,1393.3278,12.0828
Pavement Surface 16,0,572.0371,1399.3079,12.2194
Pavement Surface 16,0,570.7903,1402.8327,12.2979
Pavement Surface 16,0,574.0828,1393.5252,12.0906
Pavement Surface 16,0,574.1827,1393.2426,12.0843
Pavement Surface 16,0,534.9054,1378.8078,12.3246
Pavement Surface 16,0,535.3452,1378.8147,12.3191
Pavement Surface 16,0,537.0170,1378.8407,12.2989
Pavement Surface 16,0,575.3721,1389.8804,12.0094
Pavement Surface 16,0,577.8163,1383.9216,11.8724
Pavement Surface 16,0,577.5179,1383.8144,11.8743
Pavement Surface 16,0,551.5274,1379.0669,12.1215
Pavement Surface 16,0,564.9086,1379.2755,11.9546
Pavement Surface 16,0,565.0140,1379.2771,11.9533
Pavement Surface 16,0,565.8940,1379.2909,11.9426
Pavement Surface 16,0,578.7070,1380.4529,11.7995
Pavement Surface 16,0,579.1102,1379.4969,11.7774
Pavement Surface 16,0,579.0455,1379.4959,11.7782
Pavement Surface 16,0,576.1411,1379.4506,11.8146
Pavement Surface 16,0,575.7238,1379.4441,11.8197
Pavement Surface 16,0,579.4115,1379.5016,11.7736
Pavement Surface 16,0,651.9522,1407.9078,15.0844
Pavement Surface 16,0,592.1961,1379.7009,12.1935
Pavement Surface 16,0,653.1564,1405.6336,15.0408
Pavement Surface 16,0,653.2980,1405.6927,15.0473
Pavement Surface 16,0,656.6340,1399.0669,14.9148
Pavement Surface 16,0,593.2371,1379.7171,12.2269
Pavement Surface 16,0,597.3864,1379.7818,12.3597
Pavement Surface 16,0,616.3506,1380.0774,12.9781
Pavement Surface 16,0,654.9089,1395.5285,14.7346
Pavement Surface 16,0,656.4997,1398.7017,14.8976
Pavement Surface 16,0,655.5943,1396.7612,14.8000
Pavement Surface 16,0,619.3055,1380.1234,13.0721
Pavement Surface 16,0,654.6322,1395.0308,14.7089
Pavement Surface 16,0,627.6551,1380.2536,13.3439
Pavement Surface 16,0,654.5395,1394.8641,14.7000
Pavement Surface 16,0,653.3714,1393.0752,14.6000
Pavement Surface 16,0,651.9236,1391.1893,14.4878
Pavement Surface 16,0,652.0929,1391.3842,14.5000
Pavement Surface 16,0,645.8534,1385.5995,14.1000
Pavement Surface 16,0,649.2113,1388.2852,14.3000
Pavement Surface 16,0,650.7064,1389.7881,14.4000
Pavement Surface 16,0,647.5988,1386.8838,14.2000
Pavement Surface 16,0,637.5649,1381.6041,13.7000
Pavement Surface 16,0,641.9965,1383.3523,13.9000
Pavement Surface 16,0,639.8610,1382.4083,13.8000
Pavement Surface 16,0,643.9891,1384.4197,14.0000
Pavement Surface 16,0,632.3857,1380.5094,13.5000
Pavement Surface 16,0,635.0839,1380.9613,13.6000
Pavement Surface 16,0,629.2409,1380.2783,13.3940
Pavement Surface 16,0,656.7027,1399.2471,14.9234
Pavement Surface 16,0,658.3532,1405.2650,15.2291
Pavement Surface 16,0,657.8004,1402.5804,15.0999
Pavement Surface 16,0,658.2548,1404.6355,15.2000
Pavement Surface 16,0,657.2242,1400.6478,15.0000
Pavement Surface 16,0,658.7919,1410.7235,15.4721
Pavement Surface 16,0,648.6272,1414.5348,15.2173
Pavement Surface 16,0,658.6125,1413.5828,15.5807
Pavement Surface 16,0,658.7967,1411.5091,15.5041
Pavement Surface 16,0,656.8064,1420.9082,15.8144
Pavement Surface 16,0,658.0582,1416.9676,15.7000
Pavement Surface 16,0,657.0769,1420.3033,15.8000
Pavement Surface 16,0,658.5678,1414.0866,15.6000
Pavement Surface 16,0,656.4270,1421.7565,15.8333
Pavement Surface 16,0,643.9564,1423.3770,15.3873
Pavement Surface 16,0,647.2724,1416.7452,15.2539
Pavement Surface 16,0,648.4762,1414.4719,15.2103
Pavement Surface 16,0,643.7989,1423.3046,15.3796
Pavement Surface 16,0,599.4187,1441.5319,14.0651
Pavement Surface 16,0,643.7067,1423.4788,15.3799
Pavement Surface 16,0,643.6703,1423.5475,15.3786
Pavement Surface 16,0,642.5926,1425.5826,15.4175
Pavement Surface 16,0,639.2856,1432.2191,15.5572
Pavement Surface 16,0,639.0234,1432.3229,15.5466
Pavement Surface 16,0,638.1103,1434.4442,15.6000
Pavement Surface 16,0,646.6271,1439.2822,16.1314
Pavement Surface 16,0,645.5361,1438.6735,16.0638
Pavement Surface 16,0,638.0752,1434.5105,15.5970
Pavement Surface 16,0,637.9129,1434.4200,15.6000
Pavement Surface 16,0,609.0626,1444.1767,14.3289
Pavement Surface 16,0,618.7065,1446.8216,14.5926
Pavement Surface 16,0,634.6150,1441.0610,15.3004
Pavement Surface 16,0,636.1215,1438.2091,15.4295
Pavement Surface 16,0,636.6740,1437.1631,15.4769
Pavement Surface 16,0,628.3504,1449.4664,14.8564
Pavement Surface 16,0,626.6189,1459.3343,14.4000
Pavement Surface 16,0,624.5795,1465.1184,14.0933
Pavement Surface 16,0,623.2936,1468.7654,13.8700
Pavement Surface 16,0,623.4912,1468.2050,13.9043
Pavement Surface 16,0,598.1807,1486.9637,10.9320
Pavement Surface 16,0,621.8070,1472.9817,13.4877
Pavement Surface 16,0,619.9684,1478.1963,13.0148
Pavement Surface 16,0,621.5518,1473.7056,13.4220
Pavement Surface 16,0,604.6774,1488.3707,11.0871
Pavement Surface 16,0,617.9298,1483.9781,12.2925
Pavement Surface 16,0,606.4498,1488.7546,11.1318
Pavement Surface 16,0,607.9542,1489.0804,11.1698
Pavement Surface 16,0,616.6431,1487.6273,11.7892
Pavement Surface 16,0,615.5507,1490.7256,11.3617
Pavement Surface 16,0,588.4072,1484.8471,10.7328
Pavement Surface 16,0,586.5148,1484.4373,10.7022
Pavement Surface 16,0,629.9441,1449.9035,14.9000
Pavement Surface 16,0,651.6637,1430.7592,16.0006
Pavement Surface 16,0,649.9045,1433.9053,16.0529
Pavement Surface 16,0,646.7073,1439.3270,16.1363
Pavement Surface 16,0,646.8403,1439.3849,16.1438
Pavement Surface 16,0,651.7236,1430.6520,15.9986
Pavement Surface 16,0,652.1839,1429.8288,15.9850
